         1274180 function calls (1173500 primitive calls) in 264.162 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:154(AsyncSemaphore)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\anyio.py:21(AnyIOStream)
        5    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        9    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\_distutils_hack\__init__.py:108(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\utils.py:139(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:3931(definitions_schema)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\connection_pool.py:17(PoolRequest)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\connection_pool.py:17(AsyncPoolRequest)
        5    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:1273(append)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:1151(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:310(ismethoddescriptor)
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:2722(name)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\yarl\_url.py:706(password)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\fields.py:604(deprecation_message)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\context.py:237(get_context)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:190(AsyncShieldCancellation)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_util.py:12(ProtocolError)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:309(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\interfaces.py:87(AsyncConnectionInterface)
        2    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:163(colour)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:505(isbuiltin)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1720(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\http_proxy.py:54(AsyncHTTPProxy)
        8    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\_weakrefset.py:17(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:757(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_utils.py:317(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:90(_make_methods)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:328(Event)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_models.py:142(ByteStream)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_models.py:316(Request)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\base.py:59(AsyncNetworkStream)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\__init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
        1    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:428(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1721(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_mock_val_ser.py:180(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\__init__.py:67(TrioBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\__init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\__init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\__init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_events.py:217(Response)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_events.py:32(Event)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\mock.py:58(MockBackend)
        8    0.000    0.000    0.000    0.000 {built-in method math.floor}
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_config.py:238(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_models.py:161(Origin)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\base.py:36(NetworkBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:232(Lock)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:256(ThreadLock)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_writers.py:101(ChunkedWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\threading.py:575(is_set)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:98(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\utils.py:282(_screen_shape_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2872(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\context.py:197(get_start_method)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\util.py:48(debug)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:130(Semaphore)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\base.py:81(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:280(Event)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:294(Semaphore)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\connection_pool.py:389(PoolByteStream)
        2    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\threading.py:1597(main_thread)
        1    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:1367(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:983(setFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:1257(value)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_model_construction.py:759(unpack_lenient_weakvaluedict)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2891(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:149(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:166(Lock)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:191(RLock)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_models.py:496(Proxy)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\sync.py:187(SyncBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_synchronization.py:305(ShieldCancellation)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_connection.py:40(NEED_DATA)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:1301(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:548(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:3015(parameters)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:3019(return_annotation)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\windows_events.py:439(set_loop)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_model_construction.py:614(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:34(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:38(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_connection.py:44(PAUSED)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_state.py:176(SWITCHED_PROTOCOL)
        2    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        2    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:248(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:573(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:846(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1049(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:30(ProtocolError)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:45(TimeoutException)
